ID,Player Hands,Dealer Hand,Result
1,"Player 1: 7, J, Player 2: 2, A, Player 3: Q, 2, Player 4: 3, 9, Player 5: K, 6","Dealer's hand: 5, K, 10 | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
6973,"Player 1: 4, 10, 6, Player 2: 2, 2, 9, 8, Player 3: 4, 4, 5, 2, J, Player 4: 6, 8, 9, Player 5: 2, 3, 7, 3, A, 7","Dealer's hand: 9, 8 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
6974,"Player 1: J, 8, Player 2: Q, 7, Player 3: 10, 7, Player 4: 8, 9, Player 5: A, A, 2, 9, J","Dealer's hand: J, 5, 5 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
6975,"Player 1: 9, A, Player 2: 10, 8, Player 3: K, A, Player 4: 3, 6, 7, A, Player 5: 5, K, 3","Dealer's hand: 2, K, 4, 4 | Total: 20","Player 1 ties with the dealer., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
6976,"Player 1: 3, 4, 2, Q, Player 2: 3, 9, 6, Player 3: 6, A, Player 4: 8, J, Player 5: 6, 5, 4, 10","Dealer's hand: 7, 8, 4 | Total: 19","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
6977,"Player 1: 4, 9, Player 2: 9, 8, Player 3: 7, J, Player 4: 9, 4, Player 5: 5, 6, 5","Dealer's hand: 4, K, 10 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
6978,"Player 1: 3, A, 10, A, 7, Player 2: K, 5, 6, Player 3: A, 9, Player 4: 6, 8, 6, Player 5: Q, A","Dealer's hand: Q, 8 | Total: 18","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
6979,"Player 1: 3, 5, 8, 9, Player 2: K, Q, Player 3: 6, K, 8, Player 4: A, 5, 5, Player 5: J, 8","Dealer's hand: 10, 2, 9 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
6980,"Player 1: 8, 9, Player 2: K, 10, Player 3: K, 10, Player 4: K, 9, Player 5: Q, 8","Dealer's hand: 4, Q, J | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
6981,"Player 1: 10, 3, Player 2: 5, 2, 6, Player 3: J, K, Player 4: 5, 9, Player 5: 6, Q","Dealer's hand: 6, 4, 10 | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
6982,"Player 1: 10, J, Player 2: A, 7, Player 3: J, A, Player 4: 6, 9, 6, Player 5: 7, 10","Dealer's hand: J, 6, 6 | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
6983,"Player 1: 8, Q, Player 2: 5, 7, 2, K, Player 3: A, 2, 4, Player 4: 9, J, Player 5: 9, 5, 3","Dealer's hand: K, 9 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
6984,"Player 1: J, 9, Player 2: Q, A, Player 3: K, A, Player 4: J, 10, Player 5: 10, 6","Dealer's hand: 4, Q, K | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
6985,"Player 1: A, 9, Player 2: Q, 7, Player 3: 9, A, Player 4: 6, 7, J, Player 5: Q, 3, 3, K","Dealer's hand: J, 8 | Total: 18","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
6986,"Player 1: J, 5, Player 2: 9, 10, Player 3: 9, A, Player 4: 4, 5, 7, Player 5: Q, 2","Dealer's hand: 5, A, 8, Q | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
6987,"Player 1: 10, J, Player 2: Q, 9, Player 3: 8, K, Player 4: 8, 5, 5, Player 5: Q, 6, 4","Dealer's hand: K, 5, 4 | Total: 19","Player 1 wins!, Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 wins!"
6988,"Player 1: 6, A, Player 2: 2, 4, J, K, Player 3: 2, 7, 4, 9, Player 4: J, Q, Player 5: 10, K","Dealer's hand: J, A | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
6989,"Player 1: 5, 2, 10, Player 2: 2, 5, A, Player 3: Q, 8, Player 4: 4, 6, 10, Player 5: Q, Q","Dealer's hand: 9, A | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 ties with the dealer."
6990,"Player 1: Q, 4, 9, Player 2: 9, A, Player 3: 9, 5, 3, Player 4: J, 6, 2, Player 5: 4, A, 7, 8","Dealer's hand: 10, 3, Q | Total: 23","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
6991,"Player 1: 8, 4, Player 2: K, 9, Player 3: 9, 10, Player 4: 10, 9, Player 5: 4, 10","Dealer's hand: 5, J, 2 | Total: 17","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
6992,"Player 1: 7, 8, Q, Player 2: Q, 8, Player 3: 6, K, 4, Player 4: 3, J, 3, J, Player 5: 2, 6, 10","Dealer's hand: Q, 9 | Total: 19","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
6993,"Player 1: Q, 3, 6, Player 2: Q, J, Player 3: 8, 7, A, 6, Player 4: 7, 7, 5, Player 5: 3, 6, 9","Dealer's hand: 3, 3, 8, 4 | Total: 18","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 ties with the dealer."
6994,"Player 1: Q, A, Player 2: A, 7, Player 3: A, 3, 4, Player 4: 10, 10, Player 5: 4, 3, 3, 4, J","Dealer's hand: J, 5, 6 | Total: 21","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
6995,"Player 1: 7, A, Player 2: Q, 2, 3, 9, Player 3: 3, 4, 9, 10, Player 4: 7, J, Player 5: 3, 4, Q","Dealer's hand: 2, 7, 8 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 ties with the dealer."
6996,"Player 1: A, 8, Player 2: 3, 10, Q, Player 3: 3, 10, J, Player 4: 5, A, 9, K, Player 5: K, 8","Dealer's hand: K, A | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
6997,"Player 1: K, 6, 2, Player 2: A, A, Q, 2, 7, Player 3: 2, J, 8, Player 4: 6, 9, 2, Player 5: J, 3, J","Dealer's hand: 8, 8, 10 | Total: 26","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
6998,"Player 1: J, A, Player 2: 9, 8, Player 3: 5, 4, 2, 9, Player 4: A, K, Player 5: 3, A, 10, 6","Dealer's hand: J, 3, 3, 5 | Total: 21","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
6999,"Player 1: 4, Q, 8, Player 2: 6, Q, 10, Player 3: A, 8, Player 4: A, K, Player 5: 6, J, 10","Dealer's hand: 9, 9 | Total: 18","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 loses."
7000,"Player 1: 6, J, 4, Player 2: 9, 9, Player 3: 2, 6, 10, Player 4: Q, A, Player 5: 7, A","Dealer's hand: 8, 5, A, K | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7001,"Player 1: 3, 5, 5, 10, Player 2: K, 2, K, Player 3: 3, J, 3, 6, Player 4: K, 4, A, A, J, Player 5: 3, 6, Q","Dealer's hand: A, 9 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7002,"Player 1: 10, 6, Player 2: 4, 2, 7, Player 3: 9, 5, Player 4: 3, 3, K, Player 5: 6, 4, 3","Dealer's hand: 5, 10, 8 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7003,"Player 1: 3, 2, 8, Player 2: J, 6, Player 3: 9, 8, Player 4: 9, K, Player 5: 8, 9","Dealer's hand: 6, J, K | Total: 26","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7004,"Player 1: 6, J, Player 2: 9, A, Player 3: 7, 2, 4, Player 4: 4, A, Player 5: 6, 5, 8","Dealer's hand: 6, 4, Q | Total: 20","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
7005,"Player 1: J, 9, Player 2: 6, 7, Player 3: 7, 6, Player 4: 8, 5, Player 5: Q, 2","Dealer's hand: 5, 8, A, 2, K | Total: 26","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7006,"Player 1: 9, 6, 5, Player 2: 6, 5, 8, Player 3: J, 8, Player 4: 4, 8, 3, 10, Player 5: 4, 9, 7","Dealer's hand: K, J | Total: 20","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 ties with the dealer."
7007,"Player 1: 6, A, Player 2: J, Q, Player 3: Q, Q, Player 4: A, K, Player 5: A, 8","Dealer's hand: 10, A | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
7008,"Player 1: 3, J, 2, Q, Player 2: 5, 2, 8, 8, Player 3: A, 10, Player 4: 9, 4, 4, Player 5: 7, 9, K","Dealer's hand: 10, 9 | Total: 19","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
7009,"Player 1: 9, 2, 5, 8, Player 2: Q, 6, 6, Player 3: 3, 8, 3, A, 5, Player 4: 2, 7, 6, 5, Player 5: 2, 8, 4, 7","Dealer's hand: 10, 7 | Total: 17","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 wins!"
7010,"Player 1: Q, K, Player 2: Q, A, Player 3: 5, J, 7, Player 4: 7, 10, Player 5: 5, 7, 7","Dealer's hand: 3, 10, 4 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
7011,"Player 1: J, 3, 7, Player 2: 3, 9, 8, Player 3: K, 10, Player 4: 9, 4, 5, Player 5: J, 8","Dealer's hand: 7, K | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7012,"Player 1: 6, 6, 7, Player 2: Q, J, Player 3: 8, 5, 4, Player 4: 7, 10, Player 5: K, 7","Dealer's hand: 9, 3, 9 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7013,"Player 1: K, 10, Player 2: 4, 10, 8, Player 3: A, 9, Player 4: J, 10, Player 5: 5, 3, 9","Dealer's hand: A, Q | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7014,"Player 1: 6, Q, 5, Player 2: 3, K, 8, Player 3: 8, 2, 10, Player 4: 10, 4, 2, 8, Player 5: 10, 3, 10","Dealer's hand: 9, 4, 6 | Total: 19","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 loses."
7015,"Player 1: 5, 7, 8, Player 2: A, 5, 2, Player 3: A, 4, 10, 2, Player 4: 5, Q, 9, Player 5: 7, 6, 2, 6","Dealer's hand: J, 9 | Total: 19","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 loses., Player 5 wins!"
7016,"Player 1: K, 9, Player 2: 6, 4, 4, Player 3: 5, 3, 6, Player 4: Q, K, Player 5: 8, A","Dealer's hand: 6, 2, 6, 5 | Total: 19","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 ties with the dealer."
7017,"Player 1: 9, 3, 7, Player 2: 10, K, Player 3: 10, A, Player 4: 6, 7, 8, Player 5: A, 8","Dealer's hand: K, 5, 8 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7018,"Player 1: 6, 3, 5, 4, Player 2: 10, 3, 4, Player 3: Q, K, Player 4: 7, Q, Player 5: 5, 8, 8","Dealer's hand: 2, 5, 2, Q | Total: 19","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 wins!"
7019,"Player 1: Q, 5, 5, Player 2: A, 8, Player 3: A, Q, Player 4: 5, 4, 5, 8, Player 5: Q, 7","Dealer's hand: 9, 4, Q | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
7020,"Player 1: A, Q, Player 2: 5, 3, 9, Player 3: 5, J, Q, Player 4: 10, 2, 10, Player 5: Q, Q","Dealer's hand: 3, 8, J | Total: 21","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7021,"Player 1: Q, 3, 10, Player 2: 10, J, Player 3: 4, 2, 8, 4, Player 4: 5, 10, Q, Player 5: 7, A","Dealer's hand: 10, 3, 3, 2 | Total: 18","Player 1 loses., Player 2 wins!, Player 3 ties with the dealer., Player 4 loses., Player 5 ties with the dealer."
7022,"Player 1: 10, 4, Q, Player 2: 7, 3, J, Player 3: 2, Q, 3, 10, Player 4: 8, 2, J, Player 5: 9, 2, A, 3, 10","Dealer's hand: K, 5, J | Total: 25","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 loses."
7023,"Player 1: 6, 2, 4, 5, Player 2: J, Q, Player 3: 7, 9, 3, Player 4: 6, J, Q, Player 5: 6, A","Dealer's hand: 10, Q | Total: 20","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
7024,"Player 1: 9, J, Player 2: Q, 3, 5, Player 3: K, 5, A, K, Player 4: 8, A, Player 5: 9, J","Dealer's hand: A, 6 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
7025,"Player 1: A, 6, Player 2: 8, 4, Q, Player 3: K, 10, Player 4: A, J, Player 5: K, 9","Dealer's hand: A, K | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
7026,"Player 1: J, 2, Player 2: 3, 9, Player 3: 6, 5, 7, Player 4: Q, K, Player 5: K, 8","Dealer's hand: 5, 3, 6, Q | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7027,"Player 1: A, 9, Player 2: 10, 6, 9, Player 3: Q, 6, J, Player 4: 7, 3, 9, Player 5: Q, 8","Dealer's hand: 3, 2, 7, A, 10 | Total: 23","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 wins!"
7028,"Player 1: 10, 4, 5, Player 2: 8, J, Player 3: 3, 3, 8, K, Player 4: 2, J, 7, Player 5: 7, 4, J","Dealer's hand: 3, 9, A, 10 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
7029,"Player 1: 3, J, 7, Player 2: 5, 8, 4, Player 3: 6, 10, 10, Player 4: 6, J, Q, Player 5: 2, 5, 2, 5, 7","Dealer's hand: 9, 7, K | Total: 26","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 wins!"
7030,"Player 1: 5, Q, 9, Player 2: 7, 5, A, 4, Player 3: 8, 3, Q, Player 4: J, A, Player 5: K, K","Dealer's hand: 9, 10 | Total: 19","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 wins!"
7031,"Player 1: J, A, Player 2: 7, 5, 10, Player 3: 7, 10, Player 4: A, A, 3, 9, 6, Player 5: 7, 9, 6","Dealer's hand: Q, K | Total: 20","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
7032,"Player 1: 5, J, 3, Player 2: J, 3, A, 10, Player 3: 2, A, Q, 4, Player 4: 8, J, Player 5: Q, 8","Dealer's hand: K, 5, 6 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7033,"Player 1: 5, K, 2, Player 2: 10, 7, Player 3: 4, Q, 7, Player 4: Q, 9, Player 5: A, J","Dealer's hand: 3, 3, 7, 4 | Total: 17","Player 1 ties with the dealer., Player 2 ties with the dealer., Player 3 wins!, Player 4 wins!, Player 5 wins!"
7034,"Player 1: 8, 5, Player 2: 5, 2, 3, 3, Player 3: Q, 6, Player 4: 4, Q, Player 5: J, K","Dealer's hand: 4, 10, 4 | Total: 18","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 wins!"
7035,"Player 1: 6, 2, 2, 2, 8, Player 2: 3, Q, A, Q, Player 3: 5, Q, 4, Player 4: 7, 5, J, Player 5: 10, 7","Dealer's hand: A, K | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7036,"Player 1: A, 3, 10, J, Player 2: 9, 9, Player 3: 2, 8, 8, Player 4: 4, 7, 7, Player 5: 8, A","Dealer's hand: 2, A, 9, 4, 6 | Total: 22","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7037,"Player 1: 6, 2, 10, Player 2: 10, 8, Player 3: Q, 4, A, J, Player 4: Q, 4, 4, Player 5: 9, 10","Dealer's hand: 7, A | Total: 18","Player 1 ties with the dealer., Player 2 ties with the dealer., Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
7038,"Player 1: 7, J, Player 2: Q, A, Player 3: J, 8, Player 4: K, A, Player 5: 2, 7, 5","Dealer's hand: 5, 4, 2, J | Total: 21","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
7039,"Player 1: 6, 10, 6, Player 2: 6, 7, 2, Q, Player 3: K, J, Player 4: J, A, Player 5: 8, K","Dealer's hand: 9, A | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 wins!, Player 5 loses."
7040,"Player 1: 7, K, Player 2: 4, 3, A, Player 3: A, 6, Player 4: 5, 3, K, Player 5: 9, 6","Dealer's hand: 4, 7, 3, 10 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7041,"Player 1: 4, 2, 3, J, Player 2: 8, 7, K, Player 3: Q, 3, 9, Player 4: 4, 2, K, 6, Player 5: 6, 4, 3, J","Dealer's hand: A, 2, Q, 4 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7042,"Player 1: 7, 10, Player 2: 2, 9, 3, 8, Player 3: A, 8, Player 4: J, J, Player 5: J, A","Dealer's hand: 9, 3, 6 | Total: 18","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 wins!"
7043,"Player 1: 7, K, Player 2: 4, 9, 6, Player 3: 7, 9, J, Player 4: 2, 10, Q, Player 5: 2, 8, A","Dealer's hand: 2, Q, Q | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 wins!"
7044,"Player 1: 2, 7, 4, 6, Player 2: 2, 7, 3, 8, Player 3: 5, 7, Q, Player 4: A, J, Player 5: Q, 8","Dealer's hand: 7, 9, Q | Total: 26","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
7045,"Player 1: A, Q, Player 2: 3, 6, 9, Player 3: J, 10, Player 4: 6, 4, J, Player 5: K, A","Dealer's hand: 7, 2, 2, 9 | Total: 20","Player 1 wins!, Player 2 loses., Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 wins!"
7046,"Player 1: A, K, Player 2: 3, 5, 10, Player 3: 8, 7, J, Player 4: J, Q, Player 5: 7, 3, 6, 2","Dealer's hand: 2, 9, 4, A, 8 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
7047,"Player 1: K, 7, Player 2: 5, 2, J, Player 3: 9, 5, Player 4: A, 4, Player 5: 2, 3, K","Dealer's hand: 5, K, 8 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7048,"Player 1: Q, Q, Player 2: 7, 8, 8, Player 3: 6, 9, Q, Player 4: K, 9, Player 5: 2, 6, J","Dealer's hand: 10, 9 | Total: 19","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
7049,"Player 1: 7, 10, Player 2: 5, 7, Player 3: 9, J, Player 4: Q, J, Player 5: 8, 6","Dealer's hand: 5, 2, 8, 10 | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7050,"Player 1: Q, 3, 2, 7, Player 2: 5, J, Q, Player 3: 5, 9, 6, Player 4: 4, Q, 10, Player 5: 8, 4, 7","Dealer's hand: K, 8 | Total: 18","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 wins!"
7051,"Player 1: 3, J, 4, Player 2: K, 10, Player 3: A, 2, 5, Player 4: K, 5, 3, Player 5: 7, Q","Dealer's hand: 10, 5, J | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7052,"Player 1: 8, 2, A, Player 2: 6, 2, J, Player 3: A, 3, 6, Player 4: 9, 5, 10, Player 5: 3, 6, 8","Dealer's hand: 10, 4, 8 | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
7053,"Player 1: Q, 6, Player 2: 9, 3, Player 3: A, 6, Player 4: 9, 2, 3, Player 5: 6, 3, K","Dealer's hand: 5, 5, J | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7054,"Player 1: Q, 5, Player 2: 3, 4, J, Player 3: 8, 10, Player 4: 5, 7, Player 5: 6, 9","Dealer's hand: 4, 2, 7, 4 | Total: 17","Player 1 loses., Player 2 ties with the dealer., Player 3 wins!, Player 4 loses., Player 5 loses."
7055,"Player 1: 6, 8, 4, Player 2: 3, 2, 2, 7, 8, Player 3: 2, 7, 5, 4, Player 4: 6, 2, 5, 4, Player 5: 10, 6, K","Dealer's hand: Q, 3, K | Total: 23","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 loses."
7056,"Player 1: 8, 4, 3, J, Player 2: 8, A, Player 3: 2, K, 4, 5, Player 4: 5, 4, 3, 10, Player 5: 6, 2, Q","Dealer's hand: 8, 10 | Total: 18","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 ties with the dealer."
7057,"Player 1: K, 4, 5, Player 2: J, 4, 3, Player 3: 6, 8, 4, Player 4: K, 8, Player 5: 4, 9, J","Dealer's hand: 9, 9 | Total: 18","Player 1 wins!, Player 2 loses., Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 loses."
7058,"Player 1: 10, K, Player 2: 2, 3, 9, 7, Player 3: 5, 7, Q, Player 4: 4, K, J, Player 5: 9, 3, 8","Dealer's hand: 2, A, 8 | Total: 21","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
7059,"Player 1: 5, 4, 7, 9, Player 2: K, J, Player 3: 10, K, Player 4: 8, 9, Player 5: J, 2, Q","Dealer's hand: 2, 4, K, 5 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7060,"Player 1: K, 8, Player 2: 2, K, 7, Player 3: Q, 7, Player 4: A, 4, 10, K, Player 5: 10, Q","Dealer's hand: 2, 6, 6, 7 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7061,"Player 1: 2, 6, 6, A, K, Player 2: 4, 9, 6, Player 3: 3, 9, A, 4, Player 4: 3, K, 4, Player 5: Q, 6, 10","Dealer's hand: 3, A, K, 7 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
7062,"Player 1: 10, 3, Player 2: A, 10, Player 3: 5, Q, Player 4: 4, 5, 5, Player 5: A, J","Dealer's hand: 4, 10, 5 | Total: 19","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 wins!"
7063,"Player 1: 3, 10, 9, Player 2: 10, 9, Player 3: 4, J, Q, Player 4: 8, 10, Player 5: 5, A, 7, 2, 7","Dealer's hand: J, 4, 8 | Total: 22","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 loses."
7064,"Player 1: 2, 6, 8, 6, Player 2: 10, 4, 3, Player 3: K, A, Player 4: 9, 5, 7, Player 5: 5, A, Q, 6","Dealer's hand: A, 3, A, K, Q | Total: 25","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
7065,"Player 1: K, 7, Player 2: 2, 4, 4, 4, Q, Player 3: 6, 5, J, Player 4: 6, K, 8, Player 5: K, 9","Dealer's hand: 8, 5, 7 | Total: 20","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
7066,"Player 1: 8, K, Player 2: Q, A, Player 3: J, 7, Player 4: 7, K, Player 5: 8, 6","Dealer's hand: 4, J, 9 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
7067,"Player 1: 5, A, 5, Player 2: 10, 9, Player 3: 7, K, Player 4: 6, 8, 6, Player 5: 9, 4, 3, 7","Dealer's hand: A, 6 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 ties with the dealer., Player 4 wins!, Player 5 loses."
7068,"Player 1: 7, 7, 5, Player 2: 5, 7, Q, Player 3: Q, Q, Player 4: Q, 2, 8, Player 5: 3, 4, K","Dealer's hand: 3, 2, 6, A, 6 | Total: 18","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 loses."
7069,"Player 1: 6, Q, Player 2: 5, 4, 3, Player 3: A, K, Player 4: Q, 6, Player 5: 7, 3, J","Dealer's hand: 4, 8, 8 | Total: 20","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 ties with the dealer."
